符號：⬳	左長波浪箭頭
符號：↫	左環形箭頭
符號：↚	左否定箭頭
符號：⭅	左四線箭頭
符號：⇜	左波浪箭頭
符號：⇤	左止擋箭頭
符號：⇦	左空心箭頭
符號：⇷	左刪除線箭頭
符號：⇺	左雙刪除線箭頭
符號：↢	左尾箭頭
符號：⬹	左尾刪除線箭頭
符號：⬺	左尾雙刪除線箭頭
符號：⭉	左波浪線箭頭
符號：⇚	左三線箭頭
符號：↞	左雙頭箭頭
符號：⬶	左雙頭帶槓箭頭
符號：⬴	左雙頭刪除線箭頭
符號：⬵	左雙頭雙刪除線箭頭
符號：⬻	左雙頭尾箭頭
符號：⬼	左雙頭尾刪除線箭頭
符號：⬽	左雙頭尾雙刪除線箭頭
符號：⇽	左開箭頭
符號：↜	左波狀箭頭
符號：↑	上箭頭
符號：↥	上帶槓箭頭
符號：⤴︎	上曲線箭頭
符號：⮍	上轉向箭頭
符號：⇡	上虛線箭頭
符號：⇑	上雙線箭頭
符號：⬆︎	上實心箭頭
符號：⟰	上四線箭頭
符號：⤒	上止擋箭頭
符號：⇧	上空心箭頭
符號：⤉	上刪除線箭頭
符號：⇞	上雙刪除線箭頭
符號：⤊	上三線箭頭
符號：↟	上雙頭箭頭
符號：↓	下箭頭
符號：↧	下帶槓箭頭
符號：⤵︎	下曲線箭頭
符號：⮏	下轉向箭頭
符號：⇣	下虛線箭頭
符號：⇓	下雙線箭頭
符號：⬇︎	下實心箭頭
符號：⟱	下四線箭頭
符號：⤓	下止擋箭頭
符號：⇩	下空心箭頭
符號：⤈	下刪除線箭頭
符號：⇟	下雙刪除線箭頭
符號：⤋	下三線箭頭
符號：↡	下雙頭箭頭
符號：↔︎	左右箭頭
符號：⇔	左右雙線箭頭
符號：⟺	左右長雙線箭頭
符號：⇎	左右雙線否定箭頭
符號：⤄	左右雙線刪除線箭頭
符號：⬌	左右實心箭頭
符號：⟷	左右長箭頭
符號：↮	左右否定箭頭
符號：⬄	左右空心箭頭
符號：⇹	左右刪除線箭頭
符號：⇼	左右雙刪除線箭頭
符號：⇿	左右開箭頭
符號：↭	左右波浪箭頭
符號：↕︎	上下箭頭
符號：⇕	上下雙線箭頭
符號：⬍	上下實心箭頭
符號：⇳	上下空心箭頭
符號：↗︎	右上箭頭
符號：🢹	右上帶槓箭頭
符號：⇗	右上雙線箭頭
符號：⬈	右上實心箭頭
符號：⤤	右上鉤箭頭
符號：⬀	右上空心箭頭
符號：↘︎	右下箭頭
符號：🢺	右下帶槓箭頭
符號：⇘	右下雙線箭頭
符號：⬊	右下實心箭頭
符號：⤥	右下鉤箭頭
符號：⬂	右下空心箭頭
符號：↖︎	左上箭頭
符號：🢸	左上帶槓箭頭
符號：⇖	左上雙線箭頭
符號：⬉	左上實心箭頭
符號：⤣	左上鉤箭頭
符號：⬁	左上空心箭頭
符號：↙︎	左下箭頭
符號：🢻	左下帶槓箭頭
符號：⇙	左下雙線箭頭
符號：⬋	左下實心箭頭
符號：⤦	左下鉤箭頭
符號：⬃	左下空心箭頭
符號：⤡	左上右下箭頭
符號：⤢	右上左下箭頭
符號：↺	逆時針箭頭
符號：↶	逆時針半圓箭頭
符號：↻	順時針箭頭
符號：↷	順時針半圓箭頭
符號：↯	鋸齒箭頭
符號：⇉	右雙箭頭組
符號：⇇	左雙箭頭組
符號：⇈	上雙箭頭組
符號：⇊	下雙箭頭組
符號：⇆	左右單箭頭組
符號：↹	左右止擋箭頭組
符號：⇄	右左箭頭組
符號：🣐	右左長箭頭組
符號：⇅	上下箭頭組
符號：⇵	下上箭頭組
符號：⇶	右三箭頭組
符號：⬱	左三箭頭組
符號：⌃	上箭頭頭部
符號：⌄	下箭頭頭部
符號：⇀	右上魚叉箭頭
符號：⥛	右上帶槓魚叉箭頭
符號：⥓	右上止擋魚叉箭頭
符號：⇁	右下魚叉箭頭
符號：⥟	右下帶槓魚叉箭頭
符號：⥗	右下止擋魚叉箭頭
符號：↼	左上魚叉箭頭
符號：⥚	左上帶槓魚叉箭頭
符號：⥒	左上止擋魚叉箭頭
符號：↽	左下魚叉箭頭
符號：⥞	左下帶槓魚叉箭頭
符號：⥖	左下止擋魚叉箭頭
符號：↿	左上彎魚叉箭頭
符號：⥠	左上彎帶槓魚叉箭頭
符號：⥘	左上彎止擋魚叉箭頭
符號：↾	右上彎魚叉箭頭
符號：⥜	右上彎帶槓魚叉箭頭
符號：⥔	右上彎止擋魚叉箭頭
符號：⇃	左下彎魚叉箭頭
符號：⥡	左下彎帶槓魚叉箭頭
符號：⥙	左下彎止擋魚叉箭頭
符號：⇂	右下彎魚叉箭頭
符號：⥝	右下彎帶槓魚叉箭頭
符號：⥕	右下彎止擋魚叉箭頭
符號：⥎	左上右上魚叉組合
符號：⥐	左下右下魚叉組合
符號：⥋	左下右上魚叉組合
符號：⥊	左上右下魚叉組合
符號：⥑	左上左下魚叉組合
符號：⥏	右上右下魚叉組合
符號：⥍	左上右下魚叉組合
符號：⥌	右上左下魚叉組合
符號：⥤	右上右下魚叉組合
符號：⥥	左下右下魚叉組合
符號：⥯	左下右上魚叉組合
符號：⥧	左下右下魚叉組合
符號：⥢	左上左下魚叉組合
符號：⇋	左上右下魚叉組合
符號：⥦	左上右上魚叉組合
符號：⥩	右下左下魚叉組合
符號：⇌	右上左下魚叉組合
符號：⥨	右上左上魚叉組合
符號：⥮	左上右下魚叉組合
符號：⥣	左上右上魚叉組合
符號：⊢	右推導符號
符號：⊬	右非推導符號
符號：⟝	右長推導符號
符號：⊦	右短推導符號
符號：⊪	右三線推導符號
符號：⊨	右雙推導符號
符號：⊭	右雙非推導符號
符號：⊫	右雙線推導符號
符號：⊯	右雙線非推導符號
符號：⫢	右三推導符號
符號：⊣	左推導符號
符號：⟞	左長推導符號
符號：⫞	左短推導符號
符號：⫣	左雙線推導符號
符號：⫤	左雙推導符號
符號：⫥	左雙線雙推導符號
符號：⟘	上大型推導符號
符號：⫠	上短推導符號
符號：⫨	上雙線短推導符號
符號：⫫	上雙推導符號
符號：⟙	下大型推導符號
符號：⫟	下短推導符號
符號：⫧	下雙線短推導符號
符號：⫪	下雙推導符號
符號：⟛	左右推導符號
符號：0︎	數字零
符號：0︀	帶斜槓零
符號：ϐ	希臘字母貝塔變體
符號：ϝ	希臘字母雙伽瑪
符號：ϵ	希臘字母艾普西隆變體
符號：϶	希臘字母反向艾普西隆變體
符號：℩	希臘字母倒置約塔
符號：ϰ	希臘字母卡帕變體
符號：μ	希臘字母繆
符號：ο	希臘字母奧密克戎
符號：ϕ	希臘字母斐變體
符號：ϖ	希臘字母派變體
符號：ϱ	希臘字母柔變體
符號：ς	希臘字母西格瑪變體
符號：ϑ	希臘字母西塔變體
符號：Ϝ	希臘字母大寫雙伽瑪
符號：℧	希臘字母倒置大寫奧米伽
符號：ϴ	希臘字母大寫西塔變體
符號：ш	西裏爾字母 sha
符號：Ш	西裏爾字母 Sha
符號：א	希伯來字母阿列夫
符號：ב	希伯來字母貝斯
符號：ג	希伯來字母吉梅爾
符號：ד	希伯來字母達萊特
符號：𝔸	雙線大寫 A
符號：𝔹	雙線大寫 B
符號：ℂ	雙線大寫 C
符號：𝔻	雙線大寫 D
符號：𝔼	雙線大寫 E
符號：𝔽	雙線大寫 F
符號：𝔾	雙線大寫 G
符號：ℍ	雙線大寫 H
符號：𝕀	雙線大寫 I
符號：𝕁	雙線大寫 J
符號：𝕂	雙線大寫 K
符號：𝕃	雙線大寫 L
符號：𝕄	雙線大寫 M
符號：ℕ	雙線大寫 N
符號：𝕆	雙線大寫 O
符號：ℙ	雙線大寫 P
符號：ℚ	雙線大寫 Q
符號：ℝ	雙線大寫 R
符號：𝕊	雙線大寫 S
符號：𝕋	雙線大寫 T
符號：𝕌	雙線大寫 U
符號：𝕍	雙線大寫 V
符號：𝕎	雙線大寫 W
符號：𝕏	雙線大寫 X
符號：𝕐	雙線大寫 Y
符號：ℤ	雙線大寫 Z
符號：Å	埃斯特朗單位
符號：ℓ	手寫體小寫 L
符號：℘	手寫體小寫 P
符號：ħ	普朗克常數符號
符號：ℜ	實部符號
符號：ℑ	虛部符號
符號：ı	無點小寫 i
符號：ȷ	無點小寫 j
符號：⚅	六點骰子
符號：⚄	五點骰子
符號：⚃	四點骰子
符號：⚂	三點骰子
符號：⚁	二點骰子
符號：⚀	一點骰子
符號：⧮	方形空心誤差條
符號：⧯	方形實心誤差條
符號：⧰	菱形空心誤差條
符號：⧱	菱形實心誤差條
符號：⧲	圓形空心誤差條
符號：⧳	圓形實心誤差條
符號：␣	空格鍵符號
符號：⚢	雙線女性符號
符號：⚤	男女組合符號
符號：⚥	雙性符號
符號：⚣	雙線男性符號
符號：⚦	帶槓男性符號
符號：⚨	帶上槓男性符號
符號：⚩	帶右槓男性符號
符號：⚲	中性符號
符號：⚧︎	跨性別符號
符號：␀	空字符
符號：␁	標題開始
符號：␂	正文開始
符號：␃	正文結束
符號：␄	傳輸結束
符號：␅	詢問字符
符號：␆	確認字符
符號：␇	響鈴字符
符號：␈	退格符
符號：␉	水平製表符
符號：␊	換行符
符號：␋	垂直製表符
符號：␌	換頁符
符號：␍	回車符
符號：␎	移出符
符號：␏	移入符
符號：␐	數據鏈路轉義符
符號：␑	設備控制一
符號：␒	設備控制二
符號：␓	設備控制三
符號：␔	設備控制四
符號：␕	否定確認符
符號：␖	同步空閒符
符號：␗	傳輸塊結束符
符號：␘	取消符
符號：␙	介質結束符
符號：␚	替換符
符號：␛	轉義符
符號：␜	文件分隔符
符號：␝	組分隔符
符號：␞	記錄分隔符
符號：␟	單元分隔符
符號：␠	空白字符
符號：␡	刪除符
符號：␤	新行符
組字：㐂	三個七
組字：㐨	兩個予
組字：㐩	兩個井
組字：㒭	兩個兄
組字：㒹	兩個真
組字：㗊	四個口
組字：㙓	四個土
組字：㚁	兩個堯
組字：㚘	兩個夫
組字：㚡	兩個奇
組字：㝇	兩個享
組字：㠭	四個工
組字：㣈	兩個㣇
組字：㯤	兩個來
組字：㯥	兩個東
組字：㱛	兩個歹
組字：㲎	兩個毛
組字：㵘	四個水
組字：㸚	四個乂
組字：㸞	兩個片
組字：㹜	兩個犬
組字：㼌	兩個瓜
組字：㽓	三個生
組字：㽬	兩個畐
組字：㿟	兩個白
組字：䀠	兩個目
組字：䆐	三個秦
組字：䎜	兩個老
組字：䖃	三個若
組字：䖵	兩個蟲
組字：䡛	兩個車
組字：䣈	兩個邑
組字：䨇	兩個隻
組字：䨺	三個雲
組字：䨻	四個雷
組字：䪭	兩個音
組字：䬕	兩個風
組字：䲆	兩個魚
組字：䲜	四個魚
組字：二	兩個一
組字：亖	兩個二
組字：從	兩個人
組字：衆	三個人
組字：兓	兩個旡
組字：兟	兩個先
組字：刕	三個刀
組字：劦	三個力
組字：卉	三個十
組字：卌	兩個卄
組字：厵	三個原
組字：厸	兩個厶
組字：厽	三個厶
組字：雙	兩個又
組字：叒	三個又
組字：叕	四個又
組字：呂	兩個口
組字：品	三個口
組字：喆	兩個吉
組字：嚞	三個吉
組字：囍	兩個喜
組字：圭	兩個土
組字：垚	三個土
組字：壵	三個士
組字：多	兩個夕
組字：夶	兩個大
組字：奻	兩個女
組字：姦	三個女
組字：孖	兩個子
組字：孨	三個子
組字：尛	三個小
組字：岀	兩個山
組字：巛	三個𡿨
組字：幵	兩個幹
組字：弜	兩個弓
組字：彡	三個丿
組字：惢	三個心
組字：戔	兩個戈
組字：掱	三個手
組字：斦	兩個斤
組字：昌	兩個曰
組字：昍	兩個日
組字：晶	三個日
組字：朋	兩個月
組字：朤	四個月
組字：林	兩個木
組字：棘	兩個朿
組字：森	三個木
組字：槑	兩個呆
組字：歮	三個止
組字：比	兩個匕
組字：毳	三個毛
組字：沝	兩個水
組字：淼	三個水
組字：灥	三個泉
組字：炎	兩個火
組字：焱	三個火
組字：燚	兩個炎
組字：燚	四個火
組字：爻	兩個乂
組字：牪	兩個牛
組字：犇	三個牛
組字：猋	三個犬
組字：玆	兩個玄
組字：玨	兩個王
組字：甡	兩個生
組字：畕	兩個田
組字：畾	三個田
組字：皕	兩個百
組字：皛	三個白
組字：瞐	三個目
組字：矗	三個直
組字：砳	兩個石
組字：磊	三個石
組字：祘	兩個示
組字：秝	兩個禾
組字：竝	兩個立
組字：競	兩個競
組字：竸	兩個竟
組字：羴	三個羊
組字：羽	兩個習
組字：聑	兩個耳
組字：聶	三個耳
組字：臸	兩個至
組字：舙	三個舌
組字：艸	兩個屮
組字：芔	三個屮
組字：茻	四個屮
組字：虤	兩個虎
組字：蟲	三個蟲
組字：覞	兩個見
組字：誩	兩個言
組字：譶	三個言
組字：豩	兩個豕
組字：賏	兩個貝
組字：贔	三個貝
組字：踀	兩個足
組字：轟	三個車
組字：辡	兩個辛
組字：鍂	兩個金
組字：鑫	三個金
組字：雔	兩個隹
組字：雥	三個隹
組字：靐	三個雷
組字：飍	三個風
組字：飝	三個飛
組字：馫	三個香
組字：騳	兩個馬
組字：驫	三個馬
組字：鱻	三個魚
組字：麤	三個鹿
組字：龖	兩個龍
組字：龘	三個龍
組字：𠀘	兩個兀
組字：𠁠	四個且
組字：𠁭	三個個
組字：𠁷	兩個串
組字：𠁼	三個丶
組字：𠃄	兩個𠂢
組字：𠃐	兩個乙
組字：𠃙	兩個九
組字：𠃧	兩個飛
組字：𠄕	三個了
組字：𠅯	兩個亦
組字：𠈌	四個人
組字：𠌕	三個介
組字：𠎳	兩個餘
組字：𠐇	兩個來
組字：𠐰	三個企
組字：𠑐	兩個倉
組字：𠑰	三個舍
組字：𠑲	兩個僉
組字：𠒶	三個圥
組字：𠓉	三個光
組字：𠓗	三個兔
組字：𠓙	四個先
組字：𠓜	兩個入
組字：𠓾	三個全
組字：𠔁	兩個八
組字：𠔻	四個興
組字：𠘬	兩個幾
組字：𠘻	兩個凡
組字：𠚛	三個𠙽
組字：𠠴	兩個力
組字：𠣪	兩個句
組字：𠥺	兩個區
組字：𠦜	兩個廿
組字：𠨋	三個𠧪
組字：𠨎	兩個㔾
組字：𠨕	三個㔾
組字：𠨖	兩個卪
組字：𠫒	三個厡
組字：𠫬	四個厶
組字：𠬑	三個去
組字：𠳬	兩個古
組字：𠾳	三個可
組字：𡆃	兩個善
組字：𡈲	三個因
組字：𡈶	四個囚
組字：𡈹	四個困
組字：𡖃	三個夏
組字：𡘙	三個大
組字：𡙎	三個天
組字：𡙒	三個太
組字：𡚌	四個天
組字：𡚤	三個𦉼
組字：𡦪	兩個𡥦
組字：𡬏	三個寶
組字：𡬐	三個宜
組字：𡬚	三個客
組字：𡬜	三個寒
組字：𡮏	三個少
組字：𡮐	四個小
組字：𡰲	兩個屍
組字：𡱉	兩個尹
組字：𡷈	三個山
組字：𡿭	兩個巛
組字：𢀌	兩個巢
組字：𢀡	兩個左
組字：𢁝	兩個巾
組字：𢂏	兩個巿
組字：𢅈	三個市
組字：𢆶	兩個幺
組字：𢌽	兩個卅
組字：𢎙	兩個𢎘
組字：𢏝	三個弓
組字：𢑑	兩個彐
組字：𢗰	兩個心
組字：𢨯	兩個戶
組字：𢩕	三個戶
組字：𢩙	兩個啓
組字：𢪒	兩個手
組字：𢺸	兩個支
組字：𣁕	三個文
組字：𣁾	三個鬥
組字：𣊣	兩個昔
組字：𣊧	兩個明
組字：𣊫	兩個昌
組字：𣊫	四個日
組字：𣊭	四個曰
組字：𣊷	兩個易
組字：𣌠	四個春
組字：𣗥	兩個束
組字：𣛕	兩個果
組字：𣝯	三個朿
組字：𣠆	三個束
組字：𣠬	兩個桼
組字：𣡍	四個朿
組字：𣡕	三個林
組字：𣡗	三個果
組字：𣡽	四個林
組字：𣡾	四個果
組字：𣢐	兩個欠
組字：𣣓	三個欠
組字：𣥖	兩個止
組字：𣦴	三個𣥚
組字：𣫯	兩個母
組字：𣬅	兩個比
組字：𣬅	四個匕
組字：𣴏	兩個永
組字：𤆁	四個泉
組字：𤔙	三個爪
組字：𤕇	三個妥
組字：𤘆	兩個牙
組字：𤚅	兩個牟
組字：𤛭	四個牛
組字：𤬑	三個瓜
組字：𤰌	三個用
組字：𤱓	兩個申
組字：𤲶	兩個男
組字：𤳅	三個甲
組字：𤳳	四個田
組字：𤳵	四個甲
組字：𤾩	三個百
組字：𥃣	三個蓋
組字：𥍙	三個県
組字：𥗉	四個石
組字：𥝉	兩個禺
組字：𥡝	兩個秉
組字：𥩌	三個空
組字：𥫮	三個亇
組字：𥴒	三個竹
組字：𥷹	四個竹
組字：𥹫	兩個米
組字：𥼬	三個米
組字：𦋹	三個罒
組字：𦏱	三個羗
組字：𦓈	三個老
組字：𦓋	四個老
組字：𦓔	兩個而
組字：𦜳	三個月
組字：𦣦	兩個臣
組字：𦥏	三個至
組字：𦧅	三個興
組字：𦧚	兩個舌
組字：𧔗	三個䖝
組字：𧮦	四個言
組字：𧼂	兩個走
組字：𨆬	三個足
組字：𨏿	四個車
組字：𨑂	三個㖖
組字：𨰻	四個金
組字：𨷮	三個門
組字：𨷾	四個門
組字：𨽼	兩個隸
組字：𩇔	四個雲
組字：𩈳	兩個面
組字：𩉖	三個面
組字：𩖏	三個頁
組字：𩙡	四個風
組字：𩡐	兩個香
組字：𩥋	兩個馬
組字：𪅝	兩個鳥
組字：𪈼	三個鳥
組字：𪉓	三個鳥
組字：𪙹	兩個齒
組字：𪚥	四個龍
組字：𪟧	三個男
組字：𫁪	三個立
組字：𫅓	兩個羊
組字：𫠭	兩個不
組字：𫡤	三個九
組字：𫡩	三個也
組字：𫦹	三個加
組字：𫦿	三個動
組字：𫧢	三個千
組字：𬀉	三個方
組字：𬂚	三個朔
組字：𬍼	三個玉
組字：𬏍	三個申
組字：𬼆	兩個㐅
組字：𬼠	兩個乞
組字：𭐪	兩個夋
組字：𭑈	兩個天
組字：𮊂	兩個罒
組字：𱍂	兩個龍
表情：*️⃣	星號
表情：*️⃣	星號鍵
表情：0️⃣	零
表情：1️⃣	一
表情：2️⃣	二
表情：3️⃣	三
表情：4️⃣	四
表情：5️⃣	五
表情：6️⃣	六
表情：7️⃣	七
表情：8️⃣	八
表情：9️⃣	九
表情：£	鎊
表情：©	版權
表情：©	版權符號
表情：®	註冊
表情：®	註冊商標
表情：®	註冊商標符號
表情：®	註冊標記
表情：฿	泰銖
表情：฿	銖
表情：‼️	倆歎號
表情：‼️	雙歎號
表情：‼️	雙驚歎號
表情：‼️	雙感嘆號
表情：⁉️	歎號問號
表情：⁉️	嘆問號
表情：⁉️	驚問
表情：⁉️	感嘆號問號
表情：⁉️	疑問驚歎
表情：⁉️	疑問驚歎號
表情：₨	盧比
表情：₹	印度盧比
表情：₿	比特幣
表情：™	TM
表情：™	商標
表情：™	商標符號
表情：ℹ️	資訊
表情：↔️	左右
表情：↔️	左右箭頭
表情：↕️	上下
表情：↕️	上下箭頭
表情：↖️	左上
表情：↖️	左上箭頭
表情：↗️	右上
表情：↗️	右上箭頭
表情：↘️	右下
表情：↘️	右下箭頭
表情：↙️	左下
表情：↙️	左下箭頭
表情：↩️	回車
表情：⌚	手錶
表情：⌚	表
表情：⌛	沙漏
表情：⌨️	電腦鍵盤
表情：⌨️	鍵盤
表情：⏏️	彈出
表情：⏏️	彈出按鈕
表情：⏏️	推出
表情：⏏️	推出按鈕
表情：⏩	快進
表情：⏩	快進符號
表情：⏪	快退
表情：⏪	快退符號
表情：⏫	快上
表情：⏬	快下
表情：⏭️	下一首
表情：⏮️	上一首
表情：⏯️	播放暫停
表情：⏰	鬧錶
表情：⏰	鬧鐘
表情：⏱	秒錶
表情：⏱	計時器
表情：⏲	定時器
表情：⏸️	暫停
表情：⏹️	停止
表情：⏹️	停止播放
表情：⏺️	開始錄像
表情：⏺️	開始錄音
表情：⏺️	錄像
表情：⏺️	錄像按鈕
表情：⏺️	錄音
表情：⏺️	錄音按鈕
表情：▪	小方塊
表情：▪	小正方形
表情：▪	白色小方塊
表情：▫	黑色小方塊
表情：▶️	開始
表情：▶️	開始播放
表情：▶️	播放
表情：◀️	倒退
表情：◀️	倒退按鈕
表情：◻	黑色中方塊
表情：◻	黑色中等方塊
表情：◼	中方塊
表情：◼	中正方形
表情：◼	中等方塊
表情：◼	中等正方形
表情：◼	白色中方塊
表情：◼	白色中等方塊
表情：◽	黑色大方塊
表情：◾	大方塊
表情：◾	大正方形
表情：◾	白色大方塊
表情：☀️	太陽
表情：☀️	日
表情：☀️	晴天
表情：☁️	雲
表情：☁️	雲彩
表情：☁️	雲朵
表情：☁️	天氣
表情：☂️	傘狀
表情：☂️	打傘
表情：☂️	撐傘
表情：☄️	哈雷
表情：☄️	哈雷彗星
表情：☄️	彗星
表情：☎️	固定電話
表情：☎️	固話
表情：☎️	座機
表情：☎️	電話
表情：☑️	勾選
表情：☑️	複選
表情：☑️	複選按鈕
表情：☑️	複選框
表情：☑️	打對鉤
表情：☑️	打鉤
表情：☑️	按鈕
表情：☕	咖啡
表情：☕	咖啡杯
表情：☕	喝咖啡
表情：☘	三葉草
表情：☝️	一個
表情：☝️	第一
表情：☝️	食指
表情：☢️	放射性
表情：☢️	核輻射
表情：☢️	電離輻射
表情：☢️	輻射
表情：☣️	生化危機
表情：☣️	生物危害
表情：☣️	生物性危害
表情：☣️	瘟疫公司
表情：☦️	東正教
表情：☦️	東正教十字架
表情：☪️	星月
表情：☮️	世界和平
表情：☮️	和平
表情：☮️	和平標誌
表情：☮️	和平符號
表情：☯️	太極
表情：☯️	陰陽
表情：☸️	法輪
1:1:1	一比一比一
1:1	一比一
表情：☺	可愛
表情：♀	女
表情：♀	女性
表情：♀	雌性
表情：♂	男
表情：♂	男性
表情：♂	雄性
表情：♈	白羊座
表情：♉	金牛座
表情：♊	雙子座
表情：♋	巨蟹座
表情：♌	獅子座
表情：♍	處女座
表情：♎	天秤座
表情：♏	天蠍座
表情：♐	射手座
表情：♑	摩羯座
表情：♒	水瓶座
表情：♓	雙魚座
表情：♟	國際象棋
表情：♟	國際象棋兵
表情：♠️	撲克
表情：♠️	黑桃
表情：♣️	梅花
表情：♣️	草花
表情：♥️	心
表情：♥️	愛
表情：♥️	紅心
表情：♥️	紅桃
表情：♦️	方塊
表情：♦️	方板
表情：♦️	方片
表情：♨️	休息
表情：♨️	溫泉
表情：♻️	回收
表情：♻️	循環
表情：♻️	循環再生
表情：♻️	循環利用
表情：♻️	環保
表情：♿	無障礙設施
表情：♿	輪椅標誌
表情：⚒️	錘子與鎬
表情：⚒️	錘子和鎬
表情：⚓	船錨
表情：⚓	錨
表情：⚔️	劍
表情：⚔️	劍刃
表情：⚔️	雙劍
表情：⚔️	雙劍交叉
表情：⚔️	開始戰鬥
表情：⚔️	開戰
表情：⚔️	戰鬥
表情：⚔️	武器
表情：⚕	醫療標誌
表情：⚕	醫療符號
表情：⚕	單蛇之杖
表情：⚕	單蛇杖
表情：⚕	蛇杖
表情：⚕	阿斯克勒庇俄斯
表情：⚖️	天平
表情：⚗️	蒸餾器
表情：⚙️	齒輪
表情：⚛️	原子
表情：⚛️	原子符號
表情：⚜️	百合花
表情：⚜️	百合花飾
表情：⚜️	鳶尾花
表情：⚠️	危險
表情：⚠️	注意
表情：⚠️	警告
表情：⚠️	預警
表情：⚡	閃電
表情：⚡	高壓電
表情：⚧	變性
表情：⚧	跨性別
表情：⚧	跨性別符號
表情：⚪	元宵
表情：⚪	小圓點
表情：⚪	小圓點兒
表情：⚪	小白點
表情：⚪	小白點兒
表情：⚪	湯圓
表情：⚪	白子
表情：⚪	白棋
表情：⚪	白點
表情：⚪	白色
表情：⚪	雪球
表情：⚫	圍棋
表情：⚫	圓形
表情：⚫	小黑點
表情：⚫	小黑點兒
表情：⚫	黑子
表情：⚫	黑棋
表情：⚫	黑點
表情：⚫	黑白棋
表情：⚫	黑色
表情：⚰️	棺材
表情：⚰️	靈柩
表情：⚱️	奉金甕
表情：⚱️	金塔
表情：⚱️	金甕
表情：⚱️	骨罈
表情：⚱️	骨灰盒
表情：⚱️	骨灰缸
表情：⚱️	骨甕
表情：⚱️	黃金甕
表情：⚽	英式足球
表情：⚽	足球
表情：⚾	棒球
表情：⛄	堆雪人
表情：⛄	雪人
表情：⛅	烏雲蔽日
表情：⛅	多雲
表情：⛅	陰天
表情：⛈️	下大雨
表情：⛈️	大雨
表情：⛈️	雷陣雨
表情：⛎	蛇夫座
表情：⛏️	鐵鎬
表情：⛏️	鋤頭
表情：⛏️	鶴嘴鋤
表情：⛑️	十字頭盔
表情：⛑️	十字安全帽
表情：⛑️	安全帽
表情：⛑️	白十字頭盔
表情：⛑️	白十字安全帽
表情：⛓️	鐵鏈
表情：⛓️	鐵鏈子
表情：⛓️	鏈子
表情：⛓️	鏈條
表情：⛓️	鎖鏈
表情：⛓️‍💥	斷鏈
表情：⛔	禁止通行
表情：⛔	禁止駛入
表情：⛔	請勿入內
表情：⛔	請勿駛入
表情：⛩️	日本神社
表情：⛩️	神社
表情：⛪	聖堂
表情：⛰️	山
表情：⛰️	山峯
表情：⛰️	山脈
表情：⛰️	山頂
表情：⛱️	遮陽傘
表情：⛲	公園
表情：⛲	噴泉
表情：⛳	高爾夫球洞
表情：🧱	板兒磚
表情：🧱	板磚
表情：🧱	磚塊
表情：🧱	磚頭
表情：⛴	渡船
表情：⛴	渡輪
表情：⛴	輪渡
表情：⛵	帆船
表情：⛷️	滑雪
表情：⛷️	滑雪的人
表情：⛸	溜冰
表情：⛸	溜冰鞋
表情：⛸	滑冰
表情：⛹️‍♀️	女子籃球
表情：⛹️‍♀️	女生打籃球
表情：⛹️‍♀️	女生玩籃球
表情：⛹️‍♀️	女籃球運動員
表情：⛹️‍♂️	打籃球
表情：⛹️‍♂️	玩籃球
表情：⛹️‍♂️	男子籃球
表情：⛹️‍♂️	男生打籃球
表情：⛹️‍♂️	男生玩籃球
表情：⛹️‍♂️	男籃球運動員
表情：⛹️‍♂️	籃球運動員
表情：⛺	帳篷
表情：⛽	加油站
表情：⛽	石油
表情：✂️	剪刀
表情：✂️	剪子
表情：✅	對號
表情：✅	對鉤
表情：✅	答對
表情：✅	答對了
表情：✈️	旅行
表情：✈️	飛機
表情：✉️	信
表情：✉️	信件
表情：✉️	信封
表情：✉️	寫信
表情：✊	舉起拳頭
表情：✊	舉起的拳頭
表情：✊	握拳
表情：✋	舉起的手
表情：✋	擊掌
表情：✋	手
表情：✋	手掌
表情：✌️	兩個
表情：✌️	剪刀手
表情：✌️	和平手勢
表情：✌️	哦耶
表情：✌️	成功
表情：✌️	第二
表情：✌️	耶
表情：✌️	勝利
表情：✌️	贏了
表情：✌️	贏咯
表情：✌️	贏啦
表情：✍️	寫
表情：✍️	寫字
表情：✍️	手寫
表情：✏️	鉛筆
表情：✒️	鋼筆
表情：🫪	扭曲臉
表情：🌼	菊花
表情：✔	對
表情：✔	正確
符號：×	乘
符號：×	乘以
符號：×	乘號
表情：✝️	十字架
表情：✝️	基督
表情：✝️	基督教
表情：✡️	大衛之星
表情：✨	金光閃閃
表情：✨	金閃閃
表情：✨	閃亮
表情：✨	閃光
表情：✨	閃耀
表情：✳️	八輪輻星號
表情：✴️	八角星
表情：❄️	雪
表情：❄️	雪花
表情：❌	叉
表情：❌	叉叉
表情：❌	畫叉
表情：❌	答錯
表情：❌	答錯了
表情：❌	錯
表情：❌	錯號
表情：❌	錯誤
表情：❓	問號
表情：❔	白色問號
表情：❔	白問號
表情：❕	白歎號
表情：❕	白驚歎號
表情：❕	白感嘆號
表情：❕	白色歎號
表情：❕	白色驚歎號
表情：❕	白色感嘆號
表情：❗	歎號
表情：❗	驚歎號
表情：❗	感嘆號
表情：❣️	心歎號
表情：❤️‍🔥	心在燃燒
表情：❤️‍🔥	心在着火
表情：❤️‍🔥	心火
表情：❤️‍🔥	火上之心
表情：❤️‍🔥	燃燒的心
表情：❤️‍🔥	愛火
